species.name,longitude,latitude
Onthophagus taurus,-31.15763,39.45701
Onthophagus taurus,-28.62692,38.5604
Onthophagus taurus,-25.46903,37.81822
Onthophagus taurus,-25.53763,37.79656
Onthophagus taurus,-28.62129,38.56498
Onthophagus taurus,-28.651,38.60962
Onthophagus taurus,-28.83457,38.60238
Onthophagus taurus,-28.63942,38.60528
Onthophagus taurus,-25.53727,37.81458
Onthophagus taurus,-28.61555,38.56506
Onthophagus taurus,-25.53159,37.81451
Onthophagus taurus,-31.16343,39.4568
Onthophagus taurus,-25.62321,37.77506
Onthophagus taurus,-25.61185,37.77492
Onthophagus taurus,-28.64516,38.6052
Onthophagus taurus,-25.53177,37.8055
Onthophagus taurus,-25.53204,37.79198
Onthophagus taurus,-28.64434,38.56917
Onthophagus taurus,-28.63246,38.55131
Onthophagus taurus,-28.6386,38.56925
Onthophagus taurus,-28.62109,38.55597
Onthophagus taurus,-25.53754,37.80106
Onthophagus taurus,-28.64526,38.6097
Onthophagus taurus,-28.62794,38.60544
Onthophagus taurus,-28.82883,38.60247
Onthophagus taurus,-31.14077,39.46662
Onthophagus taurus,4.55408,43.83292
Onthophagus taurus,4.5628,43.88446
Onthophagus taurus,-0.632415,39.048206
Onthophagus taurus,-4.484547,40.864639
Onthophagus taurus,7.07796,47.82448
Onthophagus taurus,5.1144,45.53458
Onthophagus taurus,7.08672,47.81626
Onthophagus taurus,9.32309,42.6803
Onthophagus taurus,7.50157,48.62092
Onthophagus taurus,5.14916,45.58948
Onthophagus taurus,-2.944325,37.990795
Onthophagus taurus,-8.324343,43.213814
Onthophagus taurus,-8.698935,42.134758
Onthophagus taurus,2.26675,49.02968
Onthophagus taurus,2.32742,48.99133
Onthophagus taurus,-4.394651,42.216805
Onthophagus taurus,-5.534594,40.395969
Onthophagus taurus,5.17438,47.06478
Onthophagus taurus,-3.28255,37.089123
Onthophagus taurus,-3.16963,36.909054
Onthophagus taurus,-0.98738,43.05043
Onthophagus taurus,-0.92829,43.02674
Onthophagus taurus,-0.94629,43.03574
Onthophagus taurus,4.73739,45.72673
Onthophagus taurus,2.71392,48.38266
Onthophagus taurus,-5.296243,36.70673
Onthophagus taurus,2.36554,48.328
Onthophagus taurus,5.13519,46.07468
Onthophagus taurus,9.01964,42.50491
Onthophagus taurus,9.28634,41.58817
Onthophagus taurus,9.1597,42.67725
Onthophagus taurus,2.93903,42.6746
Onthophagus taurus,4.65127,43.54457
Onthophagus taurus,8.99233,42.49356
Onthophagus taurus,3.01386,42.65328
Onthophagus taurus,9.19947,42.66766
Onthophagus taurus,4.41484,48.92587
Onthophagus taurus,4.2049,46.0736
Onthophagus taurus,4.64741,43.44527
Onthophagus taurus,2.89847,48.44439
Onthophagus taurus,-0.66,38.23
Onthophagus taurus,-0.54,38.32
Onthophagus taurus,-4.127122,40.778603
Onthophagus taurus,-0.658946,38.237831
Onthophagus taurus,2.45251,42.58331
Onthophagus taurus,-0.25218,43.07516
Onthophagus taurus,3.33632,48.16486
Onthophagus taurus,3.01611,42.64653
Onthophagus taurus,2.46709,42.53853
Onthophagus taurus,-0.24316,43.10355
Onthophagus taurus,3.27771,48.13794
Onthophagus taurus,-0.60432,46.23789
Onthophagus taurus,2.49409,42.41253
Onthophagus taurus,-8.219368,41.772236
Onthophagus taurus,-7.933743,36.994469
Onthophagus taurus,-8.606118,37.359161
Onthophagus taurus,-6.773155,41.843361
Onthophagus taurus,-7.497647,41.765064
Onthophagus taurus,-8.340599,41.682926
Onthophagus taurus,-8.113783,40.690556
Onthophagus taurus,-8.702697,41.324139
Onthophagus taurus,-7.760468,40.597218
Onthophagus taurus,-6.306882,41.473133
Onthophagus taurus,15.95,47.27
Onthophagus taurus,14.34,46.66
Onthophagus taurus,6.10637,47.22367
Onthophagus taurus,-1.95299,47.15938
Onthophagus taurus,-0.56875,46.2189
Onthophagus taurus,-0.31921,44.24387
Onthophagus taurus,4.21366,45.36781
Onthophagus taurus,0.54912,44.4468
Onthophagus taurus,6.99176,48.45813
Onthophagus taurus,-0.29813,44.2621
Onthophagus taurus,0.55695,44.41251
Onthophagus taurus,6.06774,47.25523
Onthophagus taurus,4.23898,45.39666
Onthophagus taurus,3.11511,42.47553
Onthophagus taurus,6.07753,47.25941
Onthophagus taurus,3.12906,42.48948
Onthophagus taurus,-1.94539,47.18917
Onthophagus taurus,6.99195,48.48071
Onthophagus taurus,4.74142,45.90127
Onthophagus taurus,4.80363,45.88416
Onthophagus taurus,-0.03951,43.0965
Onthophagus taurus,-0.61512,46.23339
Onthophagus taurus,-1.2608,34.7254
Onthophagus taurus,-1.099147,43.019997
Onthophagus taurus,4.17562,43.56768
Onthophagus taurus,-1.27878,43.66988
Onthophagus taurus,3.47324,48.43432
Onthophagus taurus,3.44599,48.40588
Onthophagus taurus,4.19514,43.57351
Onthophagus taurus,-1.30133,43.66296
Onthophagus taurus,4.14114,43.54201
Onthophagus taurus,-1.09,39.05
Onthophagus taurus,14.25,48.35
Onthophagus taurus,14.34,48.24
Onthophagus taurus,14.29,48.3
Onthophagus taurus,-0.00699,43.08229
Onthophagus taurus,4.60721,45.72312
Onthophagus taurus,4.72943,45.74561
Onthophagus taurus,4.65017,45.73164
Onthophagus taurus,0.254261,42.642731
Onthophagus taurus,4.28211,48.33835
Onthophagus taurus,4.60915,43.84351
Onthophagus taurus,4.31884,48.3142
Onthophagus taurus,-0.737833,42.833332
Onthophagus taurus,-7.978897,31.246526
Onthophagus taurus,2.336083,41.863174
Onthophagus taurus,1.0177,49.27838
Onthophagus taurus,1.06647,49.2925
Onthophagus taurus,1.14351,49.29338
Onthophagus taurus,1.15207,49.02485
Onthophagus taurus,0.64767,49.31112
Onthophagus taurus,1.03355,49.42772
Onthophagus taurus,1.26153,49.26977
Onthophagus taurus,-4.552456,34.90868
Onthophagus taurus,-5.2024,35.0955
Onthophagus taurus,-1.9209,46.68796
Onthophagus taurus,0.64586,49.32574
Onthophagus taurus,1.05722,49.42379
Onthophagus taurus,1.06857,49.28003
Onthophagus taurus,1.2529,49.27675
Onthophagus taurus,1.14465,49.29111
Onthophagus taurus,1.08095,48.98242
Onthophagus taurus,2.331371,42.313465
Onthophagus taurus,0.536685,41.65855
Onthophagus taurus,-27.25596,38.72463
Onthophagus taurus,-27.14665,38.7113
Onthophagus taurus,-27.17538,38.70225
Onthophagus taurus,-27.18111,38.69323
Onthophagus taurus,-27.14087,38.69779
Onthophagus taurus,-27.16388,38.70226
Onthophagus taurus,-27.15811,38.69326
Onthophagus taurus,-27.14092,38.72032
Onthophagus taurus,-27.06041,38.74292
Onthophagus taurus,-27.0834,38.72488
Onthophagus taurus,-28.62601,38.51986
Onthophagus taurus,-27.15241,38.7158
Onthophagus taurus,-25.69747,37.74886
Onthophagus taurus,-28.64905,38.52404
Onthophagus taurus,-27.07191,38.7384
Onthophagus taurus,-27.14661,38.69327
Onthophagus taurus,-28.62642,38.53788
Onthophagus taurus,-25.68636,37.73522
Onthophagus taurus,-27.07764,38.71587
Onthophagus taurus,-27.15239,38.70678
Onthophagus taurus,-28.65478,38.52396
Onthophagus taurus,-27.16386,38.69325
Onthophagus taurus,-27.05465,38.73841
Onthophagus taurus,-25.67501,37.73509
Onthophagus taurus,-27.16963,38.70225
Onthophagus taurus,-27.16962,38.69775
Onthophagus taurus,-27.07192,38.74291
Onthophagus taurus,-25.652,37.75286
Onthophagus taurus,-27.07765,38.72038
Onthophagus taurus,-28.65509,38.53748
Onthophagus taurus,-27.07767,38.7384
Onthophagus taurus,-28.64915,38.52855
Onthophagus taurus,-27.14664,38.70679
Onthophagus taurus,-28.63205,38.53329
Onthophagus taurus,-25.68053,37.74417
Onthophagus taurus,-28.63819,38.55123
Onthophagus taurus,-28.62088,38.54697
Onthophagus taurus,-25.64081,37.74372
Onthophagus taurus,-28.63778,38.53321
Onthophagus taurus,-25.65208,37.74835
Onthophagus taurus,-27.07766,38.72939
Onthophagus taurus,-27.14091,38.71581
Onthophagus taurus,-25.63497,37.75266
Onthophagus taurus,-25.69195,37.73979
Onthophagus taurus,-27.13514,38.70681
Onthophagus taurus,-25.64649,37.74378
Onthophagus taurus,-28.64372,38.54214
Onthophagus taurus,-27.08917,38.73839
Onthophagus taurus,-25.6691,37.74855
Onthophagus taurus,-25.66902,37.75305
Onthophagus taurus,-25.66343,37.74848
Onthophagus taurus,-27.08341,38.72938
Onthophagus taurus,-27.08339,38.71587
Onthophagus taurus,-27.07189,38.71587
Onthophagus taurus,-28.65499,38.53297
Onthophagus taurus,-25.6293,37.7526
Onthophagus taurus,-28.63799,38.54222
Onthophagus taurus,-27.18686,38.69322
Onthophagus taurus,-25.68029,37.75768
Onthophagus taurus,-28.62662,38.54689
Onthophagus taurus,-28.64362,38.53764
Onthophagus taurus,-27.06038,38.71137
Onthophagus taurus,-25.67453,37.76213
Onthophagus taurus,-28.49996,38.52605
Onthophagus taurus,-27.06615,38.72939
Onthophagus taurus,-27.1696,38.68874
Onthophagus taurus,-28.51707,38.52132
Onthophagus taurus,-25.66926,37.73953
Onthophagus taurus,-25.6862,37.74423
Onthophagus taurus,-28.51134,38.5214
Onthophagus taurus,-28.50542,38.51246
Onthophagus taurus,-28.49987,38.52154
Onthophagus taurus,-27.18685,38.68871
Onthophagus taurus,-25.64048,37.76174
Onthophagus taurus,-25.66334,37.75299
Onthophagus taurus,-25.64616,37.7618
Onthophagus taurus,-28.52262,38.51224
Onthophagus taurus,-28.63789,38.53772
Onthophagus taurus,-25.66359,37.73947
Onthophagus taurus,-28.51181,38.54392
Onthophagus taurus,-28.04648,39.09193
Onthophagus taurus,-27.07767,38.74291
Onthophagus taurus,-27.1294,38.71132
Onthophagus taurus,-25.64624,37.7573
Onthophagus taurus,-27.06614,38.72038
Onthophagus taurus,-27.12939,38.70681
Onthophagus taurus,-25.68588,37.76225
Onthophagus taurus,-27.0719,38.72489
Onthophagus taurus,-27.98804,39.04739
Onthophagus taurus,-28.51745,38.53934
Onthophagus taurus,-28.51755,38.54384
Onthophagus taurus,-28.52873,38.53018
Onthophagus taurus,-25.62913,37.76161
Onthophagus taurus,-28.50015,38.53506
Onthophagus taurus,-28.51153,38.53041
Onthophagus taurus,-25.70314,37.74893
Onthophagus taurus,-28.51726,38.53033
Onthophagus taurus,-31.13444,39.45784
Onthophagus taurus,-31.13391,39.44885
Onthophagus taurus,-28.52883,38.53469
Onthophagus taurus,-28.50579,38.53048
Onthophagus taurus,-25.68604,37.75324
Onthophagus taurus,-28.50551,38.51697
Onthophagus taurus,-31.12838,39.45355
Onthophagus taurus,-28.53982,38.51201
Onthophagus taurus,-25.69172,37.75331
Onthophagus taurus,-28.52844,38.51667
Onthophagus taurus,-28.53427,38.5211
Onthophagus taurus,-28.53447,38.53011
Onthophagus taurus,-27.0719,38.72939
Onthophagus taurus,-28.04581,39.04688
Onthophagus taurus,-31.12891,39.46254
Onthophagus taurus,-25.68021,37.76219
Onthophagus taurus,-27.14667,38.72031
Onthophagus taurus,-28.50607,38.54399
Onthophagus taurus,-27.12937,38.6978
Onthophagus taurus,-31.12812,39.44906
Onthophagus taurus,-28.51115,38.51239
Onthophagus taurus,-28.51162,38.53491
Onthophagus taurus,-28.49968,38.51254
Onthophagus taurus,-28.52835,38.51216
Onthophagus taurus,4.55653,43.9229
Onthophagus taurus,4.3999,43.45427
Onthophagus taurus,4.56911,43.45607
Onthophagus taurus,3.94144,44.38
Onthophagus taurus,3.94087,44.38574
Onthophagus taurus,-1.01266,45.63434
Onthophagus taurus,4.38415,43.49251
Onthophagus taurus,-10.1758,29.3756
Onthophagus taurus,-10.131205,29.062963
Onthophagus taurus,0.566944,40.848595
Onthophagus taurus,5.4125,43.54724
Onthophagus taurus,5.38791,43.53601
Onthophagus taurus,0.685476,40.851036
Onthophagus taurus,0.160906,42.010101
Onthophagus taurus,16.64,47.89
Onthophagus taurus,16.84,47.85
Onthophagus taurus,17.02,48.11
Onthophagus taurus,4.10537,47.63101
Onthophagus taurus,-5.1553,35.3056
Onthophagus taurus,-7.973,42.130554
Onthophagus taurus,16.84,47.94
Onthophagus taurus,3.407064,39.702347
Onthophagus taurus,3.03182,45.79872
Onthophagus taurus,3.39183,45.94722
Onthophagus taurus,2.453487,42.224052
Onthophagus taurus,2.335149,41.953236
Onthophagus taurus,17,47.98
Onthophagus taurus,7.618889,45.408056
Onthophagus taurus,2.215605,41.862415
Onthophagus taurus,-6.841301,43.375523
Onthophagus taurus,8.4376,36.4485
Onthophagus taurus,2.214502,41.952473
Onthophagus taurus,2.34909,43.20779
Onthophagus taurus,3.1061,43.11452
Onthophagus taurus,2.36808,43.18651
Onthophagus taurus,0.59355,49.31058
Onthophagus taurus,4.94892,43.43177
Onthophagus taurus,4.4809,43.61626
Onthophagus taurus,2.68174,48.42358
Onthophagus taurus,4.5439,43.49927
Onthophagus taurus,7.53845,47.6571
Onthophagus taurus,7.56495,47.60311
Onthophagus taurus,2.93586,45.55446
Onthophagus taurus,3.00032,45.59172
Onthophagus taurus,2.06178,48.927
Onthophagus taurus,16.86,47.92
Onthophagus taurus,-6.26215,36.607204
Onthophagus taurus,6.08365,46.2458
Onthophagus taurus,-5.357664,35.825121
Onthophagus taurus,7.53966,48.52853
Onthophagus taurus,-1.54416,48.80142
Onthophagus taurus,-1.7734,49.37839
Onthophagus taurus,-1.53019,48.94349
Onthophagus taurus,7.82898,48.66521
Onthophagus taurus,7.47122,48.48386
Onthophagus taurus,7.46717,48.46991
Onthophagus taurus,-1.62741,49.64148
Onthophagus taurus,-1.35395,48.62499
Onthophagus taurus,1.740793,41.497917
Onthophagus taurus,2.101409,41.411228
Onthophagus taurus,2.102648,41.321163
Onthophagus taurus,-5.737244,36.517162
Onthophagus taurus,4.19815,44.6476
Onthophagus taurus,4.21072,44.67266
Onthophagus taurus,3.60111,44.32949
Onthophagus taurus,-8.072668,43.572224
Onthophagus taurus,-0.26908,47.52442
Onthophagus taurus,-0.66509,47.52442
Onthophagus taurus,-1.68152,48.15979
Onthophagus taurus,7.37221,48.74396
Onthophagus taurus,8.71107,42.11331
Onthophagus taurus,7.84509,47.71939
Onthophagus taurus,0.997123,42.29792
Onthophagus taurus,2.339776,41.502918
Onthophagus taurus,-4.421194,43.387142
Onthophagus taurus,7.23581,43.8501
Onthophagus taurus,6.14357,43.52456
Onthophagus taurus,4.83326,43.94156
Onthophagus taurus,5.51853,43.27777
Onthophagus taurus,6.46507,43.53457
Onthophagus taurus,6.17515,43.47377
Onthophagus taurus,5.23421,44.13374
Onthophagus taurus,6.70891,43.53281
Onthophagus taurus,4.93316,44.05951
Onthophagus taurus,6.34622,43.45652
Onthophagus taurus,4.99392,43.51727
Onthophagus taurus,5.47094,43.28327
Onthophagus taurus,5.75895,43.33727
Onthophagus taurus,6.58436,43.468
Onthophagus taurus,5.82385,43.20496
Onthophagus taurus,6.08487,43.83583
Onthophagus taurus,6.937,43.65597
Onthophagus taurus,6.96499,43.56228
Onthophagus taurus,5.38994,43.33727
Onthophagus taurus,5.02363,48.57478
Onthophagus taurus,-8.698507,42.224819
Onthophagus taurus,-7.767064,40.236938
Onthophagus taurus,-8.120848,40.150078
Onthophagus taurus,-8.71454,38.531139
Onthophagus taurus,-9.173893,38.711594
Onthophagus taurus,-8.827974,39.072052
Onthophagus taurus,-8.826471,39.702793
Onthophagus taurus,-8.354791,40.241711
Onthophagus taurus,-7.528112,40.414322
Onthophagus taurus,-7.290196,40.501129
Onthophagus taurus,-8.353933,40.331795
Onthophagus taurus,-8.099065,41.771355
Onthophagus taurus,1.846074,42.309608
Onthophagus taurus,-3.537548,41.143181
Onthophagus taurus,16.38,48.03
Onthophagus taurus,16.77,48.02
Onthophagus taurus,-0.59007,43.00679
Onthophagus taurus,3.55262,49.74631
Onthophagus taurus,-1.24621,46.39624
Onthophagus taurus,-1.729169,42.218243
Onthophagus taurus,-0.03459,49.05602
Onthophagus taurus,2.34703,48.85885
Onthophagus taurus,7.3988,48.41356
Onthophagus taurus,0.05397,46.71978
Onthophagus taurus,2.19095,48.80907
Onthophagus taurus,1.2195,49.11945
Onthophagus taurus,7.78623,48.54146
Onthophagus taurus,7.82223,48.62246
Onthophagus taurus,6.8531,48.06575
Onthophagus taurus,-2.380197,37.358257
Onthophagus taurus,2.09916,49.00157
Onthophagus taurus,1.266539,41.311607
Onthophagus taurus,2.49207,48.7999
Onthophagus taurus,-1.17174,44.65151
Onthophagus taurus,-0.89,38.06
Onthophagus taurus,-3.927424,43.392212
Onthophagus taurus,-6.15707,36.424507
Onthophagus taurus,-6.236211,37.327522
Onthophagus taurus,-5.759811,37.147453
Onthophagus taurus,-4.747017,37.166721
Onthophagus taurus,-5.879124,37.324833
Onthophagus taurus,-6.033348,37.412617
Onthophagus taurus,9.3333,33.7
Onthophagus taurus,12.5,41.75
Onthophagus taurus,13.0333,41.85
Onthophagus taurus,-2.05686,47.13017
Onthophagus taurus,2.221047,41.412102
Onthophagus taurus,4.42572,46.80648
Onthophagus taurus,4.30377,46.93864
Onthophagus taurus,4.23111,46.37246
Onthophagus taurus,3.180779,42.315273
Onthophagus taurus,3.55781,43.66259
Onthophagus taurus,3.92816,43.57008
Onthophagus taurus,3.9346,43.53235
Onthophagus taurus,-0.2587,45.27219
Onthophagus taurus,3.53191,43.67549
Onthophagus taurus,3.50559,43.64921
Onthophagus taurus,-4.71944,40.771297
Onthophagus taurus,1.68832,44.10614
Onthophagus taurus,1.68624,44.19613
Onthophagus taurus,1.73384,44.15081
Onthophagus taurus,1.72412,44.07939
Onthophagus taurus,2.48464,48.90361
Onthophagus taurus,-6.984067,38.87455
Onthophagus taurus,-2.120755,40.150143
Onthophagus taurus,3.994121,39.969093
Onthophagus taurus,4.226659,39.87677
Onthophagus taurus,4.111198,39.968033
Onthophagus taurus,3.877036,39.970039
Onthophagus taurus,4.1128,47.41963
Onthophagus taurus,5.03222,47.33187
Onthophagus taurus,4.84213,47.02721
Onthophagus taurus,-31.18526,39.4335
Onthophagus taurus,-27.97332,39.02724
Onthophagus taurus,-27.96748,39.02278
Onthophagus taurus,3.51422,50.36205
Onthophagus taurus,-0.56124,43.7646
Onthophagus taurus,21.4292,38.3692
Onthophagus taurus,0.41763,47.32661
Onthophagus taurus,0.81101,47.42475
Onthophagus taurus,6.39056,43.34099
Onthophagus taurus,-1.63501,49.60566
Onthophagus taurus,4.54435,43.47308
Onthophagus taurus,2.93884,42.85443
Onthophagus taurus,-0.20936,44.51741
Onthophagus taurus,7.28388,48.7182
Onthophagus taurus,0.53342,44.80673
Onthophagus taurus,4.73575,45.72121
Onthophagus taurus,4.0552,43.7489
Onthophagus taurus,5.76603,43.17874
Onthophagus taurus,7.29225,43.84958
Onthophagus taurus,2.93555,45.8246
Onthophagus taurus,3.4366,44.02311
Onthophagus taurus,7.3969,48.4438
Onthophagus taurus,4.77919,47.07154
Onthophagus taurus,4.57641,44.64285
Onthophagus taurus,5.88885,43.17552
Onthophagus taurus,7.81829,48.60767
Onthophagus taurus,4.80548,43.91907
Onthophagus taurus,2.69675,42.4045
Onthophagus taurus,4.72451,45.36111
Onthophagus taurus,4.25006,46.98843
Onthophagus taurus,7.40444,48.53362
Onthophagus taurus,1.15619,48.96075
Onthophagus taurus,3.80316,43.4811
Onthophagus taurus,4.18118,43.8376
Onthophagus taurus,4.85221,45.35907
Onthophagus taurus,0.16786,44.52773
Onthophagus taurus,4.05686,43.83888
Onthophagus taurus,4.30138,43.65624
Onthophagus taurus,4.43204,43.9246
Onthophagus taurus,4.22957,46.08811
Onthophagus taurus,3.93254,43.84001
Onthophagus taurus,7.69094,48.70287
Onthophagus taurus,4.85521,45.44909
Onthophagus taurus,3.31138,43.93354
Onthophagus taurus,-0.25475,47.48989
Onthophagus taurus,5.05294,47.33718
Onthophagus taurus,0.05525,46.68731
Onthophagus taurus,4.44802,44.55457
Onthophagus taurus,4.32003,44.46614
Onthophagus taurus,6.90736,43.68386
Onthophagus taurus,4.19624,44.55758
Onthophagus taurus,7.53189,48.43872
Onthophagus taurus,1.95952,42.93934
Onthophagus taurus,9.25225,42.40134
Onthophagus taurus,3.564,44.29256
Onthophagus taurus,4.1317,47.61988
Onthophagus taurus,2.11209,48.97164
Onthophagus taurus,4.45033,44.64458
Onthophagus taurus,2.57481,42.49397
Onthophagus taurus,4.57893,44.73286
Onthophagus taurus,-1.412,48.62343
Onthophagus taurus,5.77034,43.26864
Onthophagus taurus,3.3247,46.2744
Onthophagus taurus,4.093,45.72928
Onthophagus taurus,-1.04711,45.66187
Onthophagus taurus,1.00588,49.31809
Onthophagus taurus,2.52268,48.88404
Onthophagus taurus,-1.75639,49.4209
Onthophagus taurus,4.37703,46.80689
Onthophagus taurus,3.48571,49.78292
Onthophagus taurus,-1.06031,45.84173
Onthophagus taurus,4.17747,43.65765
Onthophagus taurus,4.32637,44.73618
Onthophagus taurus,6.64819,43.51272
Onthophagus taurus,4.05354,43.65892
Onthophagus taurus,1.14335,49.32028
Onthophagus taurus,-1.91197,46.71008
Onthophagus taurus,4.45966,45.00465
Onthophagus taurus,4.23565,46.35822
Onthophagus taurus,2.33086,42.58262
Onthophagus taurus,4.91485,43.46716
Onthophagus taurus,2.93912,42.58469
Onthophagus taurus,6.40117,43.52075
Onthophagus taurus,-0.25079,45.23707
Onthophagus taurus,7.66686,48.43348
Onthophagus taurus,6.15409,43.52822
Onthophagus taurus,0.91936,44.63452
Onthophagus taurus,2.32356,43.21207
Onthophagus taurus,3.80695,43.75102
Onthophagus taurus,5.77466,43.35854
Onthophagus taurus,1.28382,49.23244
Onthophagus taurus,4.30548,43.83618
Onthophagus taurus,3.18864,44.47388
Onthophagus taurus,4.32214,44.55615
Onthophagus taurus,5.68074,43.99114
Onthophagus taurus,2.24737,49.06248
Onthophagus taurus,7.82658,48.69745
Onthophagus taurus,5.05117,43.82471
Onthophagus taurus,4.933,44.00691
Onthophagus taurus,4.72731,45.45113
Onthophagus taurus,4.43419,48.96635
Onthophagus taurus,3.80442,43.57107
Onthophagus taurus,5.52427,43.27467
Onthophagus taurus,4.1279,47.43987
Onthophagus taurus,2.25126,48.79272
Onthophagus taurus,4.05853,43.92886
Onthophagus taurus,4.81406,44.189
Onthophagus taurus,4.96672,48.59893
Onthophagus taurus,4.30343,43.74621
Onthophagus taurus,4.19434,44.46757
Onthophagus taurus,4.34574,45.54642
Onthophagus taurus,2.5235,48.79411
Onthophagus taurus,0.2853,47.32359
Onthophagus taurus,-0.37267,45.14333
Onthophagus taurus,4.17932,43.74762
Onthophagus taurus,1.14979,49.14053
Onthophagus taurus,-0.0773,49.02541
Onthophagus taurus,-0.61425,42.97358
Onthophagus taurus,-1.64303,48.16403
Onthophagus taurus,5.18574,44.09219
Onthophagus taurus,-3.06664,47.64798
Onthophagus taurus,2.66196,48.43478
Onthophagus taurus,2.38632,48.88342
Onthophagus taurus,6.04483,43.80148
Onthophagus taurus,9.2715,42.58056
Onthophagus taurus,6.83043,48.10313
Onthophagus taurus,-0.65274,47.47809
Onthophagus taurus,3.49089,50.32179
Onthophagus taurus,4.44342,44.37456
Onthophagus taurus,3.32258,45.91421
Onthophagus taurus,2.69628,42.49438
Onthophagus taurus,1.0024,49.40795
Onthophagus taurus,6.51918,43.42693
Onthophagus taurus,6.14916,43.43832
Onthophagus taurus,-0.54132,43.78648
Onthophagus taurus,-2.08471,47.15366
Onthophagus taurus,9.09394,42.04999
Onthophagus taurus,9.4026,42.66296
Onthophagus taurus,-1.56313,48.79792
Onthophagus taurus,2.8169,42.76437
Onthophagus taurus,4.31793,44.37613
Onthophagus taurus,3.96443,45.73045
Onthophagus taurus,7.02487,43.58948
Onthophagus taurus,5.75,50.88
Onthophagus taurus,3.30036,45.59698
Onthophagus taurus,3.0232,42.53014
Onthophagus taurus,0.94362,47.42717
Onthophagus taurus,8.9375,41.69854
Onthophagus taurus,0.96166,43.46491
Onthophagus taurus,2.28242,47.32353
Onthophagus taurus,10.8447,45.8933
Onthophagus taurus,-3.883023,40.240208
Onthophagus taurus,-3.768536,40.511292
Onthophagus taurus,-4.742886,36.986523
Onthophagus taurus,-1.467839,37.800587
Onthophagus taurus,-2.60268,37.990139
Onthophagus taurus,-0.184921,38.677895
Onthophagus taurus,-0.49778,39.585938
Onthophagus taurus,-4.008635,40.779701
Onthophagus taurus,-0.062727,38.855064
Onthophagus taurus,2.455033,42.043934
Onthophagus taurus,2.219968,41.502167
Onthophagus taurus,2.707572,39.612587
Onthophagus taurus,-6.367402,42.915382
Onthophagus taurus,-3.294837,40.153107
Onthophagus taurus,-3.648777,40.331848
Onthophagus taurus,-5.562105,41.115936
Onthophagus taurus,-5.211116,41.303349
Onthophagus taurus,-2.459897,41.773685
Onthophagus taurus,-5.32409,41.120987
Onthophagus taurus,-3.884196,40.330288
Onthophagus taurus,-3.76751,40.421211
Onthophagus taurus,-5.734077,36.427113
Onthophagus taurus,-5.948766,36.241768
Onthophagus taurus,-8.0901,42.401726
Onthophagus taurus,-8.323346,43.303856
Onthophagus taurus,-1.464929,43.115536
Onthophagus taurus,-2.448165,43.124504
Onthophagus taurus,-2.490047,37.809448
Onthophagus taurus,-3.172726,38.261059
Onthophagus taurus,-6.571598,37.424999
Onthophagus taurus,-5.74362,36.697254
Onthophagus taurus,-2.604129,37.719753
Onthophagus taurus,-1.018518,37.613647
Onthophagus taurus,-1.358275,37.618866
Onthophagus taurus,-0.892506,38.062038
Onthophagus taurus,14.43,47.84
Onthophagus taurus,14.15,47.69
Onthophagus taurus,14.45,47.95
Onthophagus taurus,13.87,48.09
Onthophagus taurus,14.19,48.32
Onthophagus taurus,14.07,48.36
Onthophagus taurus,11.36,46.48
Onthophagus taurus,11.42,46.55
Onthophagus taurus,11.34,46.43
Onthophagus taurus,11.29,46.34
Onthophagus taurus,11.66,46.72
Onthophagus taurus,11.34,46.5
Onthophagus taurus,12.1,46.87
Onthophagus taurus,16.26,48.2
Onthophagus taurus,16.36,48.16
Onthophagus taurus,9.77,47.49
Onthophagus taurus,9.76,47.48
Onthophagus taurus,9.59,47.23
Onthophagus taurus,10.66,47.06
Onthophagus taurus,11.06,47.3
Onthophagus taurus,11.43,47.28
Onthophagus taurus,16.75,47.95
Onthophagus taurus,16.54,47.78
Onthophagus taurus,16.43,47.35
Onthophagus taurus,16.26,48.12
Onthophagus taurus,16.26,48.13
Onthophagus taurus,14.4,47.9
Onthophagus taurus,14.41,48.03
